date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:36:50	31372/31372	---M--	200	added ('OK')	image/png	etag:%222185a462c643882318bde59a0b94900f%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:36:51	44482/44482	---M--	200	added ('OK')	image/png	etag:%22565e2143e3163364608c501a609744a7%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Bottom_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Bottom_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:36:54	35845/35845	---M--	200	added ('OK')	image/png	etag:%22bcfa0cbc0d657b7277549badd16a65a4%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Top_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Top_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:36:55	31162/31162	---M--	200	added ('OK')	image/png	etag:%2227aa961b0f34293b265c4276a07b7df4%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Bottom.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Bottom.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:36:55	49423/49423	---M--	200	added ('OK')	image/png	etag:%2209b3457a292a92f6d51afc3a8e8c9a56%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Bottom_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/teuton/g32Bottom_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:36:56	27076/27076	---M--	200	added ('OK')	image/png	etag:%22f64fe3506bc93674a92b6ce8e0fd5eb1%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Top.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Top.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:00	31834/31834	---M--	200	added ('OK')	image/png	etag:%22cb512d75f1b7c604369af628edb4d9c9%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:01	41700/41700	---M--	200	added ('OK')	image/png	etag:%2220cbd60ca8488e4a66e6ec66b22ff721%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Bottom_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Bottom_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:02	36402/36402	---M--	200	added ('OK')	image/png	etag:%22f9f28890a9414840cfbe86897ff6e27c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Top_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Top_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:03	45345/45345	---M--	200	added ('OK')	image/png	etag:%22098fb1e644d10e46ce83ab4780895e9b%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Bottom_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/gaul/g33Bottom_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:04	22824/22824	---M--	200	added ('OK')	image/png	etag:%22756b080d486f31a1c5fb721d9df8df9a%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Bottom.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Bottom.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:05	20479/20479	---M--	200	added ('OK')	image/png	etag:%22912f7f773b56fad2365c52a9b6a6b595%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Top.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Top.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:07	21737/21737	---M--	200	added ('OK')	image/png	etag:%22fd91f1a1081cdccf1edb02cb168ec08e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:07	27296/27296	---M--	200	added ('OK')	image/png	etag:%22ff4933294639251dbb0bd2e1cc02fb18%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Bottom_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Bottom_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:09	32325/32325	---M--	200	added ('OK')	image/png	etag:%22e99a202fff09a74e8c8317e3e0a4716e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Bottom_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Bottom_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:09	25290/25290	---M--	200	added ('OK')	image/png	etag:%22a41e1dfdebff55f028886e756ac3770b%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Top_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/egyptian/g42Top_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:11	23257/23257	---M--	200	added ('OK')	image/png	etag:%229eb36cbe4c9311ba5f87e1599e7f876d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Top.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Top.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:11	26419/26419	---M--	200	added ('OK')	image/png	etag:%223ebfd59dbe5b006fe65d62f5d14ecfb5%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Bottom.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Bottom.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:14	29034/29034	---M--	200	added ('OK')	image/png	etag:%22dda6816986e6c6e40fb96768bb591c44%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:14	35281/35281	---M--	200	added ('OK')	image/png	etag:%22c82ce880b28e9569626716875ea7d322%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Bottom_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Bottom_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:17	32442/32442	---M--	200	added ('OK')	image/png	etag:%2281487f1ed2f30e480d83f15e3d9ac14c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Top_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Top_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:17	40723/40723	---M--	200	added ('OK')	image/png	etag:%2254a1ce888802b4d07da63e972fb3c11c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Bottom_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/hun/g43Bottom_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:18	25484/25484	---M--	200	added ('OK')	image/png	etag:%2245d4ae5b7d6eec3354222faef7002654%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Top.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Top.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:18	28561/28561	---M--	200	added ('OK')	image/png	etag:%22ef36f183fbee4623538f7c835459d700%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Bottom.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Bottom.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:22	27748/27748	---M--	200	added ('OK')	image/png	etag:%22954e8893305a704ab2ca3adcc42616eb%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:22	32500/32500	---M--	200	added ('OK')	image/png	etag:%22539e1ce3b69ed5c15d66f441d063ce18%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Bottom_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Bottom_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:24	31629/31629	---M--	200	added ('OK')	image/png	etag:%22dda8df3a50a499081c02b842406394cf%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Top_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Top_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:24	37374/37374	---M--	200	added ('OK')	image/png	etag:%22db0f59f72baae1a0a341bb8c99644c01%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Bottom_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/buildings/spartan/g47Bottom_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:26	26186/26186	---M--	200	added ('OK')	image/png	etag:%22837d30df13a08869adb63addc4a3d781%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Bottom.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Bottom.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:26	22806/22806	---M--	200	added ('OK')	image/png	etag:%22e53cc348af5b2ad81dc38c2dfa94cea5%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Top.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Top.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:28	22983/22983	---M--	200	added ('OK')	image/png	etag:%220c8198862b9fa8ae76e845b889e87a2a%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:28	28110/28110	---M--	200	added ('OK')	image/png	etag:%2205b7732012acd1e1ed202d11589dff48%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Bottom_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Bottom_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:31	26607/26607	---M--	200	added ('OK')	image/png	etag:%22bd5c5b42c59070de39feebafca8bf6ad%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Top_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Top_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:32	33633/33633	---M--	200	added ('OK')	image/png	etag:%22acebdf729835722f9fab869bc170ba07%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Bottom_city_watchtowers.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/roman/g31Bottom_city_watchtowers.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:33	28602/28602	---M--	200	added ('OK')	image/png	etag:%22b5c0937a0f52f9e2815112602ca5581e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/teuton/g32Top.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/teuton/g32Top.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:34	37320/37320	---M--	200	added ('OK')	image/png	etag:%2272ca6dd7095a9935c7ab138fcceb2149%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/teuton/g32Bottom.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/teuton/g32Bottom.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
22:37:37	29692/29692	---M--	200	added ('OK')	image/png	etag:%22b9ff3b217649e2bea540a39f606ea28f%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/teuton/g32Top_city.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/winter/buildings/teuton/g32Top_city.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed0.css)
